186	293	99	109	342
186	333	99	59	211
194	99	336	89	211
197	249	343	67	211
197	86	99	102	162
198	302	343	113	342
199	99	106	287	342
203	344	66	375	89
204	245	102	287	342
204	245	358	342	12
205	261	99	387	68
205	373	86	373	12
208	97	86	2	12
210	169	99	67	211
210	180	99	47	211
215	17	310	249	307
215	298	9	342	1
216	123	127	347	342
216	123	67	342	139
216	123	87	294	342
216	33	87	252	391
219	178	67	244	342
219	209	343	106	169
219	381	99	109	162
234	287	162	343	68
238	267	99	121	342
242	342	98	292	342
244	343	112	194	342
245	245	307	342	176
245	245	343	104	162
245	53	99	175	12
247	267	99	186	211
249	162	343	296	342
249	162	402	89	89
249	28	99	216	254
249	336	75	245	245
250	264	127	347	342
253	230	99	106	162
254	74	297	184	3
258	347	342	98	141
264	109	162	176	176
264	17	171	8	342
264	302	253	230	342
264	341	347	342	1
264	387	336	89	211
264	65	59	342	1
267	343	67	244	342
267	402	123	102	15
267	402	149	89	328
267	402	149	95	328
267	402	87	294	342
267	402	97	137	395
267	402	99	124	162
267	99	104	162	242
267	99	104	59	211
267	99	112	194	342
267	99	124	25	342
267	99	153	153	342
267	99	171	8	342
267	99	174	176	211
267	99	175	176	211
267	99	204	110	342
267	99	204	230	342
267	99	204	367	342
267	99	258	347	342
267	99	289	347	342
267	99	331	162	402
267	99	336	51	342
267	99	336	89	211
267	99	387	162	375
267	99	387	65	211
267	99	387	72	211
267	99	41	245	342
267	99	48	233	342
267	99	48	342	1
267	99	59	211	242
267	99	59	59	211
267	99	65	135	342
267	99	65	222	254
267	99	65	347	342
267	99	65	359	342
267	99	65	59	211
267	99	67	135	342
267	99	67	175	206
267	99	67	216	254
267	99	67	244	342
267	99	67	294	342
267	99	67	296	342
267	99	67	48	342
267	99	70	222	254
267	99	70	348	342
267	99	72	192	342
267	99	72	342	1
267	99	72	387	342
267	99	86	325	12
267	99	86	72	211
267	99	87	326	342
267	99	87	48	342
267	99	87	59	211
267	99	9	342	1
267	99	98	347	342
27	345	72	53	342
28	162	343	48	342
28	277	99	104	169
286	123	59	211	242
286	99	204	230	342
286	99	47	347	342
287	102	59	342	1
287	373	171	341	342
29	336	99	104	162
291	343	336	51	342
293	123	343	102	169
293	123	343	102	190
293	123	343	112	162
293	123	343	128	342
293	123	343	173	342
293	123	343	216	254
293	123	343	230	342
293	123	343	289	342
293	123	343	294	342
293	123	343	48	15
293	123	344	102	402
293	123	345	98	174
293	293	293	342	126
293	59	307	268	176
296	342	98	109	169
30	402	99	415	342
305	123	249	162	342
307	180	87	261	87
307	343	65	67	12
307	86	99	98	107
319	32	99	102	162
319	402	99	176	176
323	344	65	296	342
328	343	249	162	342
328	343	89	294	342
330	176	99	124	342
336	162	100	86	15
336	209	391	124	12
336	244	193	12	176
336	51	8	342	176
336	89	296	342	98
336	89	98	358	342
340	94	343	389	342
341	197	123	406	162
343	245	245	175	180
343	267	402	205	267
343	391	99	387	342
345	98	25	245	245
35	63	129	233	277
350	99	341	387	60
365	216	342	414	59
372	99	403	87	342
384	384	307	342	176
384	99	205	245	342
386	65	59	327	342
387	12	104	106	312
387	66	336	89	211
387	72	87	294	342
389	182	293	327	342
389	65	67	296	342
389	70	99	287	59
391	1	134	86	415
391	123	171	59	211
391	123	247	258	302
391	123	336	89	211
391	123	387	72	211
391	123	59	53	342
391	123	70	53	342
391	123	86	68	176
391	97	234	8	342
391	97	67	127	342
391	99	106	287	342
391	99	109	59	12
391	99	112	194	342
391	99	112	197	342
391	99	162	267	342
391	99	171	8	342
391	99	228	162	242
391	99	249	162	342
391	99	336	256	342
391	99	40	89	328
391	99	406	162	242
391	99	59	8	342
391	99	67	72	211
391	99	9	342	1
391	99	98	296	342
395	99	59	296	342
397	51	267	402	98
397	86	343	406	162
398	99	25	176	342
402	121	121	336	197
402	99	70	8	342
403	87	342	1	176
409	94	67	244	342
412	123	67	72	211
45	95	328	2	176
47	343	72	53	342
47	48	8	342	176
48	342	17	406	162
48	342	65	342	224
48	47	379	245	245
50	162	99	326	342
50	343	67	102	15
51	130	149	342	176
53	112	197	342	139
53	171	59	342	176
53	171	59	48	342
53	67	407	124	169
53	67	70	222	254
53	72	373	287	342
54	180	97	226	254
57	343	87	294	342
59	127	267	176	176
65	249	162	342	176
65	249	169	342	176
65	336	89	121	342
65	359	341	342	1
65	72	222	254	176
65	87	294	342	176
65	87	332	58	342
66	336	89	124	169
67	103	403	342	176
67	204	112	342	176
67	244	342	304	87
67	386	194	342	176	
67	387	194	342	176	
67	72	342	388	176	
70	327	128	124	169	
72	182	293	342	176	
72	336	89	211	176	
72	51	130	149	342	
72	87	403	342	176	
76	402	68	287	267	
76	402	99	233	342	
79	343	387	59	211	
80	160	343	72	211	
86	327	99	102	190	
87	59	72	341	342	
102	190	48	8	342	373
104	169	98	121	87	342
104	59	123	336	89	211
121	51	130	149	342	176
124	409	96	342	1	176
150	123	17	293	342	1
150	123	336	89	296	342
150	123	375	385	81	342
150	123	53	67	72	211
152	99	53	59	87	60
153	233	59	99	387	71
155	343	171	59	53	342
162	216	57	99	62	342
164	125	59	253	230	342
173	180	99	127	347	342
175	230	53	294	342	176
177	197	192	341	87	328
177	197	192	341	89	328
177	197	192	342	87	328
18	162	99	25	84	12
18	381	99	72	216	254
182	293	342	97	102	40
195	123	87	357	175	180
197	132	345	387	135	342
197	336	97	86	59	211
198	302	343	72	387	342
201	99	48	342	67	138
202	343	65	67	72	211
202	403	99	78	347	342
204	155	211	249	180	267
204	329	99	67	48	342
215	86	175	176	342	1
216	123	70	336	89	211
216	173	99	109	59	211
225	123	387	342	9	45
234	99	67	70	211	242
241	287	319	176	51	176
242	336	56	67	244	342
244	336	347	252	391	98
244	343	72	66	127	168
245	245	343	48	8	342
245	307	307	249	307	342
249	214	97	258	347	342
249	336	99	171	8	342
249	342	345	97	106	169
25	99	87	59	294	342
254	343	87	249	162	342
26	100	87	59	38	342
261	186	307	97	249	336
261	367	87	98	304	186
261	371	59	97	114	169
264	287	87	249	175	180
264	89	332	58	249	307
267	233	342	403	87	342
267	342	86	75	245	245
267	402	123	72	342	1
267	99	102	59	347	12
267	99	175	230	53	342
267	99	204	245	347	342
267	99	217	403	347	342
267	99	249	162	342	242
267	99	287	249	162	12
267	99	322	342	204	162
267	99	336	51	342	1
267	99	375	375	342	1
267	99	387	67	406	162
267	99	387	67	72	211
267	99	389	70	348	342
267	99	48	127	347	342
267	99	51	130	149	342
267	99	53	72	155	211
267	99	59	70	296	342
267	99	65	249	162	342
267	99	65	403	87	342
267	99	67	171	8	342
267	99	67	205	245	342
267	99	67	403	87	342
267	99	72	97	347	342
267	99	86	103	403	342
267	99	87	59	70	342
267	99	98	178	389	15
267	99	98	25	245	245
28	162	343	106	287	342
28	169	343	249	169	342
28	343	387	67	72	211
286	99	87	249	162	342
293	123	343	100	17	342
293	123	343	102	59	211
293	123	343	136	193	342
293	123	343	171	8	342
293	123	343	249	162	12
293	123	343	249	169	342
293	123	343	336	49	86
293	123	343	403	87	342
293	123	343	65	294	342
293	123	343	67	175	206
293	123	344	336	347	342
293	123	344	53	87	60
293	123	345	171	8	342
293	123	65	206	86	342
293	123	86	250	93	404
293	176	176	150	123	51
293	245	344	301	155	211
293	323	323	384	176	176
293	402	123	230	391	162
293	402	97	67	349	342
293	56	252	97	358	342
302	123	398	160	307	176
302	214	97	150	127	293
303	252	99	205	230	211
305	123	86	136	193	342
320	32	123	67	53	342
336	209	343	389	296	342
336	64	99	102	287	342
336	89	211	97	86	15
336	89	99	192	347	342
34	99	65	301	347	342
343	180	99	341	17	342
343	229	59	99	112	162
343	391	99	86	75	12
343	74	400	99	104	162
355	343	86	175	176	211
37	342	98	86	67	211
373	162	343	249	162	342
375	202	99	201	342	1
375	267	99	336	89	211
375	65	72	336	89	211
375	99	67	342	216	254
379	343	87	59	72	14
387	171	59	112	197	342
387	171	59	336	89	211
387	72	336	89	347	342
387	72	48	342	319	17
387	72	67	336	89	211
389	65	249	169	342	176
389	87	59	249	169	342
389	87	59	67	121	342
391	123	128	342	216	254
391	123	65	67	233	342
391	123	65	67	296	342
391	123	72	253	81	342
391	123	98	249	162	342
391	28	162	99	104	162
391	391	343	249	162	342
391	97	48	258	193	342
391	97	65	67	342	1
391	99	100	287	194	342
391	99	105	59	342	1
391	99	212	176	86	161
391	99	387	102	287	342
391	99	387	67	59	211
391	99	387	87	326	342
391	99	389	182	293	169
391	99	389	249	169	342
391	99	391	252	175	180
391	99	48	171	8	342
391	99	87	59	296	342
391	99	98	178	389	15
391	99	98	25	245	245
399	121	99	70	53	342
402	188	343	249	162	12
402	195	343	65	342	1
403	302	99	87	57	342
403	400	99	249	162	12
409	94	67	244	342	176
412	123	87	249	162	342
417	267	402	97	48	342
417	267	99	53	194	342
48	136	193	342	176	176
50	343	375	375	81	342
51	130	149	342	98	174
51	155	343	102	137	342
53	336	89	403	87	342
53	67	336	89	18	211
53	87	59	127	358	342
59	160	343	249	162	342
59	209	211	100	273	87
59	99	102	36	384	384
65	336	89	373	287	342
65	67	51	130	149	342
67	336	89	216	254	176
67	336	89	387	72	12
72	186	301	155	347	342
72	336	89	48	247	342
76	64	99	72	224	342
86	381	99	48	8	342
87	162	97	104	287	15
87	322	99	336	89	211
87	322	99	87	59	71
87	403	99	387	17	261
87	59	67	89	381	342
89	381	28	174	180	97
89	391	99	127	127	342
94	123	124	112	197	342
98	72	17	173	86	224	
102	287	329	343	387	65	224
102	287	329	343	67	8	342
104	149	180	99	403	87	342
121	121	171	123	67	348	342
127	97	391	99	87	325	211
137	155	343	10	81	403	87
143	286	59	99	72	341	342
146	195	343	403	87	342	1
146	267	99	70	62	342	1
150	123	53	171	59	226	342
155	162	99	102	59	342	1
155	245	245	99	67	222	254
159	381	99	175	230	53	342
160	22	125	59	99	70	211
17	293	136	193	204	234	176
17	293	61	100	67	135	342
17	303	99	65	67	342	1
17	327	128	342	97	104	169
17	395	99	171	59	247	342
175	230	344	53	65	233	342
186	125	59	391	97	59	211
194	194	219	345	97	104	169
197	28	343	86	124	25	342
203	343	87	59	8	342	1
204	230	67	72	336	89	211
205	245	48	8	97	89	190
205	395	99	192	343	167	127
215	298	86	109	59	342	1
216	123	65	211	373	127	373
22	47	343	65	67	8	342
223	149	180	99	72	219	342
233	127	125	59	99	193	342
238	267	99	87	59	67	211
245	245	127	345	48	342	71
245	245	99	67	72	59	211
245	287	99	86	204	230	342
249	102	287	99	67	348	342
249	169	342	98	178	389	15
261	186	343	171	8	391	252
261	213	343	389	53	342	242
267	99	102	17	336	51	342
267	99	102	59	249	169	342
267	99	103	403	48	8	342
267	99	112	194	403	87	342
267	99	153	153	171	59	211
267	99	171	59	336	89	211
267	99	389	70	336	89	211
267	99	47	340	342	97	173
267	99	53	67	336	89	211
267	99	53	72	112	197	342
267	99	54	54	171	8	342
267	99	65	336	89	222	254
267	99	65	67	127	347	342
267	99	67	153	153	347	342
267	99	67	171	8	342	1
267	99	70	72	336	89	211
267	99	72	336	89	216	254
267	99	72	65	336	89	211
267	99	86	336	12	89	328
267	99	87	155	249	162	342
267	99	87	59	192	347	342
267	99	87	59	67	194	342
284	99	124	342	402	59	86
293	123	343	106	402	336	321
293	123	343	72	65	8	342
293	123	343	86	249	162	14
293	123	344	127	98	8	342
293	15	99	102	17	8	342
293	77	245	126	97	106	169
303	343	67	51	130	149	342
319	379	402	97	65	53	342
319	86	99	59	8	342	1
323	245	344	51	130	149	342
328	307	402	301	155	211	242
328	391	99	70	336	89	211
330	245	256	99	112	194	342
335	162	343	67	249	162	342
336	307	123	48	342	226	254
34	99	72	325	296	87	342
341	127	373	373	267	94	347
341	309	267	99	48	8	342
343	162	343	86	336	89	211
343	216	162	99	387	53	342
343	87	59	67	403	87	342
344	217	344	103	403	347	342
361	169	402	123	98	102	190
364	51	130	99	67	244	342
371	225	344	67	98	347	342
387	267	99	336	89	135	342
387	53	171	59	98	347	342
387	65	67	336	89	48	342
387	65	72	336	89	342	176
389	407	124	169	373	287	342
389	53	171	59	373	287	342
389	65	67	204	112	358	342
389	65	72	336	89	194	169
391	123	65	72	336	89	211
391	97	53	67	70	327	342
391	97	53	72	373	287	342
391	99	186	301	155	347	342
391	99	53	336	89	67	66
391	99	53	87	59	121	342
391	99	70	87	59	387	342
391	99	87	59	67	121	14
391	99	87	59	70	194	342
391	99	87	59	72	8	342
4	99	70	72	249	169	342
400	125	59	123	112	197	342
400	396	169	99	48	193	342
409	96	19	99	171	8	342
41	137	249	65	67	342	1
412	123	98	51	130	149	342
51	130	149	342	123	102	190
53	171	59	336	89	216	254
53	67	72	182	293	342	176
53	70	336	89	294	8	342
54	28	162	100	65	347	342
59	112	194	18	211	87	169
59	127	245	343	75	245	245
65	249	169	342	97	104	169
65	336	89	407	169	183	169
65	70	358	342	178	389	15
70	112	194	18	211	87	169
80	89	344	67	72	403	162
86	197	99	65	8	342	1
87	186	177	99	72	127	342
87	186	344	70	78	347	342
87	19	54	99	65	59	211	
87	197	87	99	336	347	342	
87	230	180	99	70	53	342	
87	249	343	175	230	53	342	
87	284	342	98	178	389	15	
89	99	173	59	398	48	15	
1	1	121	121	99	172	304	307
102	288	87	249	180	323	323	29
109	59	367	380	314	106	18	162
121	65	336	89	389	102	287	342
147	195	343	325	109	59	347	342
150	123	389	72	296	342	124	169
162	267	99	48	342	59	327	254
17	162	343	65	175	230	53	342
17	293	391	87	28	189	252	176
173	10	97	121	185	97	297	57
173	403	123	102	59	249	162	342
178	389	15	87	326	25	245	245
18	162	123	72	216	254	97	175
182	186	267	99	53	59	155	211
182	293	344	387	171	59	397	169
183	169	99	389	72	182	293	342
186	293	99	387	336	89	347	342
214	99	389	67	112	197	342	139
216	123	171	59	336	89	216	254
249	342	345	65	67	121	135	342
253	230	89	89	267	99	106	169
261	134	86	99	65	249	169	342
267	343	87	155	124	169	296	342
267	99	173	403	347	342	400	307
267	99	175	230	53	171	8	342
267	99	204	230	301	155	347	342
267	99	387	72	336	89	348	342
267	99	72	336	89	327	128	342
267	99	87	150	201	342	98	175
267	99	87	59	342	224	97	173
267	99	87	59	65	253	230	342
267	99	98	67	72	182	293	342
28	303	100	66	407	169	334	342
28	336	182	99	387	72	348	342
290	290	343	67	65	336	89	211
293	123	343	100	17	81	89	89
295	87	97	252	97	25	245	245
300	17	293	87	326	54	336	293
327	186	381	51	59	67	216	254
336	209	343	98	121	59	342	1
345	341	18	252	97	25	245	245
375	267	99	53	342	72	155	211
387	102	59	342	375	375	342	1
389	53	72	327	128	342	294	375
391	216	53	125	59	391	176	176
391	97	389	67	178	389	8	342
391	99	121	389	59	336	89	211
398	379	343	65	72	121	222	254
400	293	97	72	336	89	86	91
403	256	216	123	65	87	284	342
415	125	59	99	65	67	53	342
54	180	99	387	48	17	406	162
65	72	99	155	102	287	87	169
75	10	97	121	245	245	10	176
76	402	87	59	67	336	89	211
86	210	99	389	67	211	97	102
86	210	99	389	69	211	97	173
87	403	180	99	98	379	245	245
94	400	402	99	67	171	8	342	
17	293	54	180	99	109	59	342	1
173	51	267	99	87	59	53	8	342
191	303	402	99	87	59	244	58	342
204	233	59	99	389	65	67	121	342
210	86	99	389	60	204	108	358	342
214	150	267	99	249	162	375	76	267
244	81	99	98	72	65	53	342	224
267	99	389	65	72	222	254	124	169
267	99	53	182	293	112	197	342	176
267	99	67	296	9	342	17	407	169
293	123	345	65	67	51	130	149	342
293	123	345	65	67	70	249	162	342
293	123	387	87	59	294	249	169	342
307	86	99	387	53	65	336	89	211
336	51	130	53	99	124	25	176	342
343	229	233	59	97	389	48	17	342	
386	53	48	342	12	328	328	328	162	
391	28	169	99	65	72	67	244	342	
391	99	65	244	58	336	89	124	169	
397	1	267	99	67	342	112	194	342	
397	307	268	402	99	72	249	162	342	
412	123	53	171	59	121	342	222	254	
53	70	72	342	407	169	178	389	15	
87	244	28	54	99	245	245	87	162	
87	28	257	99	67	70	336	89	211	
89	3	99	336	244	17	134	86	415	
171	8	342	3	130	124	216	245	245	342
18	240	197	252	97	389	87	59	342	139
214	287	87	244	28	162	99	136	193	12
216	123	389	87	59	51	130	149	48	342
216	123	65	244	58	294	375	72	244	56
267	99	65	67	59	387	51	130	149	342
28	249	162	99	65	340	41	245	347	342
293	233	59	99	387	336	89	112	194	342
301	149	100	336	89	249	169	342	98	174
319	83	267	99	87	59	65	342	124	169
327	303	245	245	125	59	99	17	134	86
341	206	99	387	65	171	59	87	294	342
343	294	328	391	87	112	294	171	8	342
387	206	252	99	67	375	51	155	347	342
389	171	59	341	342	336	89	211	2	14
391	17	391	381	391	98	171	59	342	139
391	99	386	53	171	59	72	249	162	342
402	99	249	267	402	99	51	130	149	342
84	59	160	343	387	67	87	59	155	211
89	245	245	223	99	70	336	89	178	180
95	78	402	99	9	8	342	17	407	169
17	293	293	211	186	267	99	59	59	155	211			
233	81	99	389	65	336	89	87	155	124	169			
238	267	99	387	53	72	336	89	112	194	342			
244	336	326	327	99	387	65	59	249	169	342			
249	89	233	123	86	59	395	99	51	130	28			
267	99	53	171	59	336	89	360	249	169	342			
293	123	344	389	171	59	67	51	130	149	342			
389	171	59	182	293	51	130	149	249	162	342			
389	171	59	182	293	51	130	149	249	169	342			
341	28	381	252	99	389	70	336	89	407	87	169		
